#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/A1_insertions.wig,output/A2_insertions.wig,output/C1_insertions.wig,output/C2_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit_hmm_pos_sum.txt -r Sum
#summary of gene calls: ES=471, GD=106, NE=3426, GA=32, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB2309	yjcE	Probable conserved integral membrane transport protein YjcE	20	0	0	20	0	0.6000	362.50	NE
MB2310	NA	HYPOTHETICAL PROTEIN	5	0	0	5	0	0.6000	416.67	NE
MB2311	cdh	Probable CDP-diacylglycerol pyrophosphatase Cdh (CDP-diacylglycerol diphosphatase) (CDP-diacylglycerol phosphatidylhydrolase)	22	0	0	22	0	0.5909	954.00	NE
MB2312	lppOa	Probable conserved lipoprotein lppOa	2	0	0	2	0	0.5000	30.00	NE
MB2313	lppOb	Probable conserved lipoprotein lppOb	13	0	0	13	0	0.6923	928.00	NE
MB2314	sseB	Probable thiosulfate sulfurtransferase SseB	17	0	0	17	0	0.6471	815.09	NE
MB2315c	NA	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	17	0	0	17	0	0.4706	648.50	NE
MB2316	NA	Probable aminotransferase	24	0	0	24	0	0.7917	652.79	NE
MB2317	NA	Colicin E2 tolerance protein CbrC-like protein	12	0	0	12	0	0.5833	557.71	NE
MB2318	NA	Probable haloalkane dehalogenase	17	0	0	17	0	0.7647	1586.23	NE
MB2319	NA	unknown protein	8	0	0	8	0	0.3750	2575.67	NE
MB2320	NA	Aldo/keto reductase	17	0	0	17	0	0.7059	648.75	NE
MB2321c	htpG	PROBABLE CHAPERONE PROTEIN HTPG (HEAT SHOCK PROTEIN) (HSP90 FAMILY PROTEIN) (HIGH TEMPERATURE PROTEIN G)	30	0	0	30	0	0.7000	853.57	NE
MB2322c	NA	MBL-fold metallo-hydrolase superfamily	18	0	0	18	0	0.7222	1332.38	NE
MB2323	cut2	PROBABLE CUTINASE CUT2	11	0	0	11	0	0.7273	1421.88	NE
MB2324	NA	conserved protein	5	0	0	5	0	0.8000	3155.00	NE
MB2325c	NA	PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN	19	0	0	19	0	0.6842	865.54	NE
MB2326c	NA	HYPOTHETICAL PROTEIN	1	0	0	1	0	1.0000	11.00	NE
MB2327	NA	NRPS condensation (elongation) domain containing protein	10	0	0	10	0	0.7000	427.43	NE
MB2328	NA	POSSIBLE CONSERVED MEMBRANE PROTEIN	8	0	0	8	0	0.8750	494.57	NE
MB2329	NA	POSSIBLE CONSERVED MEMBRANE PROTEIN	6	0	0	6	0	1.0000	1210.67	NE
MB2330c	NA	Hydrolase, alpha/beta fold family	20	0	0	20	0	0.9000	1447.11	NE
MB2331c	NA	HYPOTHETICAL GLYCINE RICH PROTEIN	4	0	0	4	0	0.5000	3227.00	NE
MB2332c	NA	HYPOTHETICAL GLYCINE RICH PROTEIN	21	13	0	8	0	0.1429	221.33	ES
MB2333c	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.5000	582.67	NE
MB2334	NA	CONSERVED HYPOTHETICAL PROTEIN	18	0	0	18	0	0.8333	1562.33	NE
METV	NA	tRNA-Met	3	0	0	3	0	0.0000	0.00	NE
MB2335c	NA	POSSIBLE INTEGRASE (FRAGMENT)	10	0	0	10	0	0.3000	3704.33	NE
MB2336	NA	HYPOTHETICAL PROTEIN	13	0	0	13	0	0.6154	896.62	NE
MB2337	NA	POSSIBLE EXCISIONASE	3	0	0	3	0	0.6667	3301.50	NE
MB2338	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.8571	1525.50	NE
MB2339	NA	HYPOTHETICAL PROTEIN	3	0	0	3	0	1.0000	2649.00	NE
MB2340c	NA	HYPOTHETICAL PROTEIN	10	0	0	10	0	0.7000	2065.57	NE
MB2341c	NA	TldE/PmbA family protein, Actinobacterial subgroup	17	0	0	17	0	0.6471	1267.18	NE
MB2342c	NA	TldD family protein, Actinobacterial subgroup	33	0	0	33	0	0.4242	1092.93	NE
MB2343	uspA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPA	14	0	0	14	0	0.5714	541.50	NE
MB2344	uspB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPB	14	0	0	14	0	0.1429	73.50	NE
MB2345	uspC	PROBABLE PERIPLASMIC SUGAR-BINDING LIPOPROTEIN USPC	31	0	0	31	0	0.5161	455.69	NE
MB2346c	NA	universal stress protein family protein	20	0	0	20	0	0.4500	1040.78	NE
MB2347c	rocE	PROBABLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN ROCE	28	0	0	28	0	0.6071	833.00	NE
MB2348c	rocD2	PROBABLE ORNITHINE AMINOTRANSFERASE (C-terminus part) ROCD2 (ORNITHINE--OXO-ACID AMINOTRANSFERASE)	10	0	0	10	0	0.3000	351.33	NE
MB2349c	rocD1	PROBABLE ORNITHINE AMINOTRANSFERASE (N-terminus part) ROCD1 (ORNITHINE--OXO-ACID AMINOTRANSFERASE)	10	0	0	10	0	0.4000	148.50	NE
MB2350c	NA	NG,NG-dimethylarginine dimethylaminohydrolase 1 (EC 3.5.3.18)	22	0	0	22	0	0.5455	441.67	NE
MB2351	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY)	3	0	0	3	0	1.0000	6129.67	NE
MB2352c	NA	Transmembrane component of energizing module of ECF transporters in Mycobacteria	10	0	0	10	0	0.6000	738.50	NE
MB2353c	NA	possible transmembrane atp-binding protein abc transporter	23	0	0	23	0	0.5652	436.38	NE
MB2354	NA	Transcriptional regulator Rv2327, MarR family	6	0	0	6	0	0.6667	592.25	NE
MB2355	PE23	pe family protein pe23	13	0	0	13	0	0.5385	111.71	NE
MB2356c	narK1	PROBABLE NITRITE EXTRUSION PROTEIN 1 NARK1 (NITRITE FACILITATOR 1)	29	0	0	29	0	0.6207	1184.00	NE
MB2357c	lppP	PROBABLE LIPOPROTEIN LPPP	8	0	0	8	0	0.3750	354.33	NE
MB2358	NA	Assimilatory nitrate reductase large subunit (EC 1.7.99.4)	7	0	0	7	0	0.4286	503.00	NE
MB2359	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.5000	980.33	NE
MB2360	mez	PROBABLE [NAD] DEPENDENT MALATE OXIDOREDUCTASE MEZ (MALIC ENZYME) (NAD-MALIC ENZYME) (MALATE DEHYDROGENASE (OXALOACETATE DECARBOXYLATING)) (PYRUVIC-MALIC CARBOXYLASE) (NAD-ME)	29	0	0	29	0	0.5862	1670.18	NE
MB2361c	stp	integral membrane drug efflux protein stp	20	0	0	20	0	0.8500	1449.41	NE
MB2362	cysK1	cysteine synthase a cysk1 (o-acetylserine sulfhydrylase a) (o-acetylserine (thiol)-lyase a) (csase a)	15	0	0	15	0	0.6000	2463.33	NE
MB2363	cysE	PROBABLE SERINE ACETYLTRANSFERASE CYSE (SAT)	6	0	0	6	0	0.6667	2742.00	NE
MB2364	NA	HYPOTHETICAL PROTEIN	30	0	0	30	0	0.4000	392.58	NE
MB2365c	NA	HYPOTHETICAL PROTEIN	11	0	0	11	0	0.3636	1635.75	NE
MB2366c	moeW	POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEW	39	0	0	39	0	0.1795	514.14	NE
MB2367	mmpL9a	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9A [FIRST PART]	75	27	22	9	17	0.2667	1834.25	ES
MB2368	mmpL9b	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9B [SECOND PART]	7	0	0	7	0	0.7143	1342.40	NE
MB2369c	PE_PGRS39	pe-pgrs family protein pe_pgrs39	16	0	0	16	0	0.6250	975.00	NE
ASNT	NA	tRNA-Asn	2	0	0	2	0	0.0000	0.00	NE
MB2370	lppQ	PROBABLE CONSERVED LIPOPROTEIN LPPQ	4	0	0	4	0	0.7500	1278.33	NE
MB2371	NA	CONSERVED HYPOTHETICAL PROTEIN	4	0	0	4	0	0.7500	513.33	NE
MB2372c	dnaG	PROBABLE DNA PRIMASE DNAG	26	26	0	0	0	0.0000	0.00	ES
MB2373c	dgt	PROBABLE DEOXYGUANOSINE TRIPHOSPHATE TRIPHOSPHOHYDROLASE DGT (DGTPASE) (DGTP TRIPHOSPHOHYDROLASE)	27	0	0	27	0	0.5185	752.43	NE
MB2374	NA	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN	30	0	0	30	0	0.8000	1659.42	NE
MB2375c	esxO	putative esat-6 like protein esxo (esat-6 like protein 6)	2	0	0	2	0	1.0000	2276.00	NE
MB2376c	PPE71	PPE FAMILY PROTEIN	27	0	0	27	0	0.6667	1085.56	NE
MB2377c	PPE40	ppe family protein ppe40	31	0	0	31	0	0.3871	955.50	NE
MB2378c	glyS	PROBABLE GLYCYL-tRNA SYNTHETASE GLYS (GLYCINE--tRNA LIGASE) (GLYRS)	32	25	0	7	0	0.0625	959.00	ES
MB2379	smtb	probable transcriptional regulatory protein smtb (probably arsr-family)	5	0	0	5	0	0.6000	538.67	NE
MB2380	zur	probable zinc uptake regulation protein zur	6	0	0	6	0	0.5000	1371.33	NE
MB2381c	NA	unknown protein	7	0	0	7	0	0.8571	478.00	NE
MB2382c	NA	LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-DECAPRENYL DIPHOSPHATE SYNTHASE)	18	17	0	1	0	0.1111	42.50	ES
MB2383c	reco	possible dna repair protein reco	12	3	0	9	0	0.4167	274.20	NE
MB2384	amiA2	PROBABLE AMIDASE AMIA2 (AMINOHYDROLASE)	18	0	0	18	0	0.4444	568.38	NE
MB2385c	era	PROBABLE GTP-BINDING PROTEIN ERA	17	0	0	17	0	0.5882	595.70	NE
MB2386c	NA	Protein involved in pyrimidine metabolism	4	0	0	4	0	0.7500	891.33	NE
MB2387c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	22	0	0	22	0	0.4091	969.78	NE
MB2388c	ybeY	Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly	9	0	0	9	0	0.6667	2953.67	NE
MB2389c	phoH1	PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH)	17	0	0	17	0	0.8824	1237.67	NE
MB2390c	NA	HYPOTHETICAL PROTEIN	3	0	0	3	0	1.0000	1166.33	NE
MB2391c	NA	Possible regulatory protein Trx	20	0	0	20	0	0.8000	962.12	NE
MB2392	PE_PGRS40	pe-pgrs family protein pe_pgrs40	1	0	0	1	0	0.0000	0.00	NE
MB2393c	rsmE	16S rRNA (uracil(1498)-N(3))-methyltransferase (EC 2.1.1.193)	7	0	0	7	0	0.7143	596.60	NE
MB2394c	dnaJ2	PROBABLE CHAPERONE PROTEIN DNAJ2	11	0	0	11	0	0.3636	92.00	NE
MB2395c	hrcA	probable heat shock protein transcriptional repressor hrca	23	0	0	23	0	0.4783	477.00	NE
MB2396	NA	Transcription regulator of the Arc/MetJ class	9	0	0	9	0	0.7778	939.57	NE
MB2397c	cfp2	LOW MOLECULAR WEIGHT ANTIGEN CFP2 (LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 2) (CFP-2)	2	0	0	2	0	1.0000	556.50	NE
MB2398c	mbtH	MbtH-like NRPS chaperone => MbtH	2	0	0	2	0	0.5000	14.00	NE
MB2399c	mbtG	LYSINE-N-OXYGENASE MBTG (L-LYSINE 6-MONOOXYGENASE) (LYSINE N6-HYDROXYLASE)	9	0	0	9	0	0.7778	457.71	NE
MB2400c	mbtF	PEPTIDE SYNTHETASE MBTF (PEPTIDE SYNTHASE)	64	0	0	64	0	0.4844	502.97	NE
MB2401c	mbtE	PEPTIDE SYNTHETASE MBTE (PEPTIDE SYNTHASE)	79	0	0	79	0	0.5443	466.58	NE
MB2402c	mbtD	POLYKETIDE SYNTHETASE MBTD (POLYKETIDE SYNTHASE)	44	0	0	44	0	0.2500	473.82	NE
MB2403c	mbtC	POLYKETIDE SYNTHETASE MBTC (POLYKETIDE SYNTHASE)	17	0	0	17	0	0.2941	314.20	NE
MB2404c	mbtB	PHENYLOXAZOLINE SYNTHASE MBTB (PHENYLOXAZOLINE SYNTHETASE)	51	0	0	51	0	0.5882	588.73	NE
MB2405	mbtA	BIFUNCTIONAL ENZYME MBTA: SALICYL-AMP LIGASE (SAL-AMP LIGASE) + SALICYL-S-ArCP SYNTHETASE	21	0	0	21	0	0.6190	104.31	NE
MB2406	mbtJ	PUTATIVE ACETYL HYDROLASE MBTJ	19	0	5	14	0	0.5789	1014.73	NE
MB2407c	mbtI	isochorismate synthase mbti	19	0	15	4	0	0.2105	745.50	GD
MB2407A	NA	NA	5	0	0	5	0	0.6000	2032.33	NE
MB2408	NA	putative sodium-dependent bicarbonate transporter	25	0	0	25	0	0.7600	672.42	NE
MB2409c	hemN	PROBABLE OXYGEN-INDEPENDENT COPROPORPHYRINOGEN III OXIDASE HEMN (COPROPORPHYRINOGENASE) (COPROGEN OXIDASE)	21	0	0	21	0	0.6190	1859.31	NE
MB2410c	rpfD	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD	10	0	0	10	0	0.8000	3266.75	NE
MB2411c	NA	FIG00821219: MCE associated membrane protein	6	0	0	6	0	0.6667	1316.25	NE
MB2412	sira	ferredoxin-dependent sulfite reductase sira	19	0	0	19	0	0.4737	85.78	NE
MB2413	cysH	probable 3'-phosphoadenosine 5'-phosphosulfate reductase cysh (paps reductase, thioredoxin dep.) (padops reductase) (3'-phosphoadenylylsulfate reductase) (paps sulfotransferase)	13	0	0	13	0	0.3846	316.00	NE
MB2414	che1	ferrochelatase che1	8	0	0	8	0	0.5000	1292.00	NE
MB2415	ggtB	PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB (GAMMA-GLUTAMYLTRANSFERASE) (GLUTAMYL TRANSPEPTIDASE)	30	0	0	30	0	0.7333	977.55	NE
MB2416	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN [FIRST PART]	9	0	0	9	0	0.4444	2436.75	NE
MB2417	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN [SECOND PART]	29	0	0	29	0	0.6552	2553.32	NE
MB2417A	aprA	Acid and phagosome regulated protein A AprA	2	0	0	2	0	1.0000	2195.00	NE
MB2417B	aprB	Acid and phagosome regulated protein B AprB	3	0	0	3	0	0.6667	1359.00	NE
MB2418	PE_PGRS41	pe-pgrs family protein pe_pgrs41	15	0	0	15	0	0.6000	2103.78	NE
MB2419c	cysA1	sulfate-transport atp-binding protein abc transporter cysa1	15	0	0	15	0	0.4000	535.33	NE
MB2420c	cysW	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYSW	18	0	0	18	0	0.5556	248.80	NE
MB2421c	cysT	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYST	10	0	0	10	0	0.3000	298.67	NE
MB2422c	subI	PROBABLE SULFATE-BINDING LIPOPROTEIN SUBI	19	0	0	19	0	0.6316	94.67	NE
MB2423	NA	HYPOTHETICAL PROTEIN	4	0	0	4	0	0.2500	114.00	NE
MB2424c	NA	POSSIBLE CONSERVED MEMBRANE PROTEIN	2	0	0	2	0	0.0000	0.00	NE
MB2425	NA	Trehalase (EC 3.2.1.28)	30	0	0	30	0	0.6667	911.35	NE
MB2426c	lppR	PROBABLE CONSERVED LIPOPROTEIN LPPR	7	0	0	7	0	0.2857	876.00	NE
MB2427c	lepA	PROBABLE GTP-BINDING PROTEIN LEPA (GTP-BINDING ELONGATION FACTOR)	30	0	0	30	0	0.6000	522.06	NE
MB2428	NA	RNA 3'-terminal phosphate cyclase (EC 6.5.1.4)	10	0	0	10	0	0.6000	1378.67	NE
MB2429c	NA	CBS domain protein	8	0	0	8	0	0.8750	1139.86	NE
MB2430	rnz	MBL-fold metallo-hydrolase superfamily	12	0	0	12	0	0.6667	1065.62	NE
MB2431	PE24	possible pe family-related protein pe24	17	0	0	17	0	0.7647	677.23	NE
MB2432c	NA	Protein containing transglutaminase-like domain, putative cysteine protease	21	0	0	21	0	0.9048	317.68	NE
MB2433c	NA	Protein containing domains DUF403	11	0	0	11	0	0.5455	474.67	NE
MB2434c	NA	Protein containing domains DUF404, DUF407	24	0	0	24	0	0.7917	2340.37	NE
MB2435	rpsT	30s ribosomal protein s20 rpst	1	0	0	1	0	1.0000	55.00	NE
MB2436c	NA	DNA polymerase III delta subunit (EC 2.7.7.7)	13	13	0	0	0	0.0000	0.00	ES
MB2437c	NA	DNA internalization-related competence protein ComEC/Rec2	13	0	0	1	12	0.6923	7218.78	GA
MB2438c	NA	Late competence protein ComEA, DNA receptor	14	0	0	14	0	0.5714	795.38	NE
MB2439c	eis	enhanced intracellular survival protein eis,gcn5-related n-acetyltransferase	29	0	0	29	0	0.4138	829.42	NE
MB2440c	NA	DegV family protein	13	0	0	13	0	0.5385	1827.29	NE
MB2441c	octT	Diglucosylglycerate octanoyltransferase (DGG octanoyltransferase) (EC 2.3.1.273)	21	0	0	21	0	0.2857	223.83	NE
MB2442c	gpgp	glucosyl-3-phosphoglycerate phosphatase gpgp	8	0	0	8	0	0.5000	138.75	NE
MB2443c	rsfS	Ribosomal silencing factor RsfA	5	2	0	3	0	0.6000	461.67	NE
MB2444c	nadD	PROBABLE NICOTINATE-NUCLEOTIDE ADENYLYLTRANSFERASE NADD (DEAMIDO-NAD(+) PYROPHOSPHORYLASE) (DEAMIDO-NAD(+) DIPHOSPHORYLASE) (NICOTINATE MONONUCLEOTIDE ADENYLYLTRANSFERASE) (NAMN ADENYLYLTRANSFERASE)	14	14	0	0	0	0.0000	0.00	ES
MB2445	NA	HYPOTHETICAL PROTEIN	5	0	0	5	0	1.0000	759.40	NE
MB2446	NA	SAM-dependent methyltransferase	18	0	0	18	0	0.8889	997.06	NE
MB2447c	NA	PROBABLE TRANSPOSASE [SECOND PART]	7	0	0	7	0	0.8571	1180.83	NE
MB2448c	NA	PROBABLE TRANSPOSASE [FIRST PART]	1	0	0	1	0	0.0000	0.00	NE
MB2449c	NA	Carbon monoxide oxidation accessory protein CoxE	19	0	0	19	0	0.6842	2028.08	NE
MB2450c	NA	Carbon monoxide oxidation accessory protein CoxD	10	0	0	10	0	0.6000	978.17	NE
MB2451c	proA	PROBABLE GAMMA-GLUTAMYL PHOSPHATE REDUCTASE PROTEIN PROA (GPR) (GLUTAMATE-5-SEMIALDEHYDE DEHYDROGENASE) (GLUTAMYL-GAMMA-SEMIALDEHYDE DEHYDROGENASE)	16	0	0	16	0	0.5625	686.56	NE
MB2452c	NA	NA	7	0	0	7	0	0.4286	378.00	NE
MB2453c	NA	NA	1	0	0	1	0	1.0000	611.00	NE
MB2454	ahpC	ALKYL HYDROPEROXIDE REDUCTASE C PROTEIN AHPC (ALKYL HYDROPEROXIDASE C)	10	0	0	10	0	0.2000	44.50	NE
MB2455	ahpD	ALKYL HYDROPEROXIDE REDUCTASE D PROTEIN AHPD (ALKYL HYDROPEROXIDASE D)	14	0	0	14	0	0.5714	1443.25	NE
MB2456c	PPE41	ppe family protein ppe41	11	0	0	11	0	0.7273	1714.25	NE
MB2457c	PE25	pe family protein pe25	7	0	0	7	0	0.8571	1008.17	NE
MB2458c	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.4286	331.00	NE
MB2459c	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.5000	624.67	NE
MB2460c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	25	0	0	25	0	0.4000	526.00	NE
MB2461c	NA	probable cyclase (adenylyl-or guanylyl-)(adenylate-or guanylate-)	56	0	0	56	0	0.3393	1162.05	NE
MB2462	rbsK	RIBOKINASE RBSK	12	0	0	12	0	0.3333	3599.75	NE
MB2463	NA	conserved transmembrane protein	10	1	0	9	0	0.4000	743.75	NE
MB2464c	nadE	GLUTAMINE-DEPENDENT NAD(+) SYNTHETASE NADE (NAD(+) SYNTHASE [GLUTAMINE-HYDROLYSING])	40	27	13	0	0	0.0250	82.00	ES
MB2465	NA	CONSERVED HYPOTHETICAL PROTEIN	5	0	5	0	0	0.0000	0.00	GD
MB2466c	proB	PROBABLE GLUTAMATE 5-KINASE PROTEIN PROB (GAMMA-GLUTAMYL KINASE) (GK)	13	12	0	1	0	0.0769	805.00	ES
MB2467c	obg	PROBABLE GTP1/OBG-FAMILY GTP-BINDING PROTEIN OBG	12	12	0	0	0	0.0000	0.00	ES
MB2468c	rpmA	50s ribosomal protein l27 rpma	4	4	0	0	0	0.0000	0.00	ES
MB2469c	rplU	50s ribosomal protein l21 rplu	5	5	0	0	0	0.0000	0.00	ES
MB2470	dctA	PROBABLE C4-DICARBOXYLATE-TRANSPORT TRANSMEMBRANE PROTEIN DCTA	22	0	0	22	0	0.7273	1269.12	NE
MB2471c	rne	POSSIBLE RIBONUCLEASE E RNE	32	29	0	3	0	0.0625	526.50	ES
MB2472c	ndkA	PROBABLE NUCLEOSIDE DIPHOSPHATE KINASE NDKA (NDK) (NDP KINASE) (NUCLEOSIDE-2-P KINASE)	5	0	0	5	0	0.2000	268.00	NE
MB2473c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	7	2	0	5	0	0.7143	273.00	NE
MB2474c	folC	PROBABLE FOLYLPOLYGLUTAMATE SYNTHASE PROTEIN FOLC (FOLYLPOLY-GAMMA-GLUTAMATE SYNTHETASE) (FPGS)	13	13	0	0	0	0.0000	0.00	ES
MB2475c	valS	PROBABLE VALYL-tRNA SYNTHASE PROTEIN VALS (VALYL-tRNA SYNTHETASE) (VALINE--tRNA LIGASE) (VALINE TRANSLASE)	28	28	0	0	0	0.0000	0.00	ES
MB2476c	NA	putative membrane protein	26	0	0	26	0	0.7692	649.70	NE
MB2477c	rpfE	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE	8	0	0	8	0	0.6250	718.80	NE
MB2478	NA	HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN	7	0	0	7	0	0.4286	77.33	NE
MB2479c	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.7143	243.80	NE
MB2480c	mobA	PROBABLE MOLYBDOPTERIN-GUANINE DINUCLEOTIDE BIOSYNTHESIS PROTEIN A MOBA	6	0	0	6	0	0.6667	1034.50	NE
MB2481c	NA	PROBABLE OXIDOREDUCTASE (BETA SUBUNIT)	15	0	0	15	0	0.6000	1066.33	NE
MB2482c	NA	PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT)	37	0	0	37	0	0.7297	836.93	NE
MB2483c	NA	probable conserved integral membrane transport protein	20	0	0	20	0	0.8000	3266.69	NE
MB2484c	clpX	PROBABLE ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPX	20	20	0	0	0	0.0000	0.00	ES
MB2485	mmuM	PROBABLE HOMOCYSTEINE S-METHYLTRANSFERASE MMUM (S-METHYLMETHIONINE:HOMOCYSTEINE METHYLTRANSFERASE) (CYSTEINE METHYLTRANSFERASE)	16	0	0	16	0	0.8125	941.62	NE
MB2486	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN	23	0	0	23	0	0.7826	1676.78	NE
MB2487c	clpP2	PROBABLE ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT 2 CLPP2 (ENDOPEPTIDASE CLP 2)	10	10	0	0	0	0.0000	0.00	ES
MB2488c	clpP1	PROBABLE ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT 1 CLPP1 (ENDOPEPTIDASE CLP)	10	10	0	0	0	0.0000	0.00	ES
MB2489c	tig	PROBABLE TRIGGER FACTOR (TF) PROTEIN TIG	19	0	0	19	0	0.7368	1163.14	NE
PROU	NA	tRNA-Pro	2	0	0	2	0	0.0000	0.00	NE
GLYV	NA	tRNA-Gly	4	0	0	4	0	0.5000	63.50	NE
MB2490	lipP	PROBABLE ESTERASE/LIPASE LIPP	21	0	0	21	0	0.6667	1295.00	NE
MB2491c	NA	POSSIBLE DNA GLYCOSYLASE	11	0	0	11	0	0.8182	2147.44	NE
MB2492c	rpib	ribose-5-phosphate isomerase	7	0	0	7	0	0.0000	0.00	NE
MB2493c	NA	Protein disulfide oxidoreductase	10	0	0	10	0	0.7000	668.43	NE
MB2494	pepN	PROBABLE AMINOPEPTIDASE N PEPN (LYSYL AMINOPEPTIDASE) (LYS-AP) (ALANINE AMINOPEPTIDASE)	39	0	0	39	0	0.7179	776.36	NE
MB2495c	NA	conserved protein	5	0	0	5	0	1.0000	812.20	NE
MB2495A	NA	Conserved protein	3	0	0	3	0	0.6667	2803.50	NE
MB2496c	NA	HNH endonuclease family protein	10	0	0	10	0	0.8000	1010.12	NE
MB2497	glbO	globin (oxygen-binding protein) glbo	9	0	0	9	0	0.8889	161.88	NE
MB2498	aglA	PROBABLE ALPHA-GLUCOSIDASE AGLA (MALTASE) (GLUCOINVERTASE) (GLUCOSIDOSUCRASE) (MALTASE-GLUCOAMYLASE) (LYSOSOMAL ALPHA-GLUCOSIDASE) (ACID MALTASE)	17	0	0	17	0	0.6471	489.27	NE
MB2499	NA	CONSERVED HYPOTHETICAL PROTEIN	9	0	0	9	0	0.3333	351.33	NE
MB2500	NA	POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN	17	0	0	17	0	0.7059	706.83	NE
MB2501c	NA	CONSERVED HYPOTHETICAL PROTEIN	13	0	0	13	0	0.3846	366.40	NE
MB2502c	NA	Predicted thioesterase	9	0	0	9	0	0.4444	2678.00	NE
MB2503c	gdh	PROBABLE NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH (NAD-GDH) (NAD-DEPENDENT GLUTAMIC DEHYDROGENASE)	64	0	0	64	0	0.7031	782.71	NE
MB2504c	NA	PROBABLE MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER	28	0	27	1	0	0.2143	24.83	GD
MB2505c	NA	Single-stranded DNA-binding protein	7	0	0	7	0	0.7143	246.40	NE
MB2506c	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.8333	1991.20	NE
MB2507c	plsB2	PROBABLE GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE PLSB2 (GPAT)	42	0	0	42	0	0.6429	1180.78	NE
MB2508c	plsC	possible transmembrane phospholipid biosynthesis bifunctional enzyme plsc: putative l-3-phosphoserine phosphatase (o-phosphoserine phosphohydrolase) (psp) (pspase) + 1-acyl-sn-glycerol-3-phosphate acyltransferase (1-agp acyltransferase) (1-agpat) (lysophosphatidic acid acyltransferase) (lpaat)	27	0	0	27	0	0.5185	382.21	NE
MB2509c	NA	possible triacylglycerol synthase (diacylglycerol acyltransferase)	22	0	0	22	0	0.5455	290.08	NE
MB2510c	lipQ	PROBABLE CARBOXYLESTERASE LIPQ	21	0	0	21	0	0.8571	1038.72	NE
ARGW	NA	tRNA-Arg	4	0	0	4	0	0.0000	0.00	NE
MB2511	echA14	PROBABLE ENOYL-COA HYDRATASE ECHA14 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	11	0	0	11	0	0.9091	721.90	NE
MB2512c	PE_PGRS42d	NA	7	0	0	7	0	0.5714	969.25	NE
