#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/B1_insertions.wig,output/D1_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit/hmm_neg_exp1.txt
#summary of gene calls: ES=508, GD=223, NE=3276, GA=28, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB1842c	NA	PROBABLE DEHYDROGENASE	23	0	0	23	0	0.5652	551.38	NE
MB1843c	NA	putative membrane protein	10	0	0	10	0	0.6000	328.17	NE
MB1844	erg3	MEMBRANE-BOUND C-5 STEROL DESATURASE ERG3 (STEROL-C5-DESATURASE)	25	0	0	25	0	0.7200	288.56	NE
MB1845	NA	conserved protein	9	0	0	9	0	0.7778	246.14	NE
MB1846	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	15	0	0	15	0	0.4000	742.17	NE
MB1847	NA	CONSERVED HYPOTHETICAL PROTEIN	1	0	0	1	0	1.0000	17.00	NE
MB1848	NA	POSSIBLE FLAVOPROTEIN	30	0	0	30	0	0.7333	405.45	NE
MB1849c	PE_PGRS33	pe-pgrs family protein pe_pgrs33	17	0	0	17	0	0.4118	70.14	NE
MB1850c	baca	probable drug-transport transmembrane atp-binding protein abc transporter baca	34	0	0	34	0	0.8235	481.86	NE
MB1851	ilvG	Probable Acetolactate synthase ilvG (Acetohydroxy-acid synthase)(ALS)	20	0	0	20	0	0.6500	526.92	NE
MB1852	secA2	possible preprotein translocase atpase seca2	39	36	0	3	0	0.0513	37.50	ES
MB1853	pgsA2	PROBABLE CDP-DIACYLGLYCEROL--GLYCEROL-3-PHOSPHATE 3-PHOSPHATIDYLTRANSFERASE PGSA2 (PGP SYNTHASE) (PHOSPHATIDYLGLYCEROPHOSPHATE SYNTHASE) (3-PHOSPHATIDYL-1'-GLYCEROL-3'PHOSPHATE SYNTHASE)	17	0	0	17	0	0.1176	98.50	NE
MB1854	NA	UPF0749 protein Rv1823	16	0	0	16	0	0.3750	335.50	NE
MB1855	NA	Small basic protein Sbp	5	0	0	5	0	0.8000	28.50	NE
MB1856	NA	UPF0749 protein Rv1825	10	0	0	10	0	0.9000	342.56	NE
MB1857	gcvH	PROBABLE GLYCINE CLEAVAGE SYSTEM H PROTEIN GCVH	9	0	0	9	0	0.5556	374.20	NE
MB1858	garA	Glycogen accumulation regulator GarA	8	8	0	0	0	0.0000	0.00	ES
MB1859	NA	Transcriptional regulator, MerR family	14	4	0	10	0	0.2857	100.25	NE
MB1860	NA	conserved protein	10	0	0	10	0	0.9000	162.44	NE
MB1861	NA	Predicted transcriptional regulators	12	0	0	12	0	0.0833	320.00	NE
MB1862	NA	HYPOTHETICAL PROTEIN	5	0	0	5	0	1.0000	328.00	NE
MB1863	gcvB	Probable glycine dehydrogenase gcvB (Glycine decarboxylase) (Glycine cleavage system P-protein)	57	0	0	57	0	0.5614	184.09	NE
MB1864c	NA	Possible haloalkane dehalogenase	14	0	0	14	0	0.7143	259.80	NE
MB1865	lipz	Probable hydrolase	13	0	0	13	0	0.7692	619.50	NE
MB1866c	NA	Predicted acyl esterases	42	0	0	42	0	0.7143	531.87	NE
MB1867c	NA	Von Willebrand factor (vWF) type A domain-containing protein	43	0	0	43	0	0.5349	131.52	NE
MB1868c	glcB	malate synthase g glcb	27	0	0	27	0	0.3333	48.00	NE
MB1869c	vapc13	possible toxin vapc13	10	0	0	10	0	0.9000	320.44	NE
MB1870c	vapb13	possible antitoxin vapb13	3	0	0	3	0	0.3333	49.00	NE
MB1871c	PE_PGRS34	pe-pgrs family protein pe_pgrs34	15	0	0	15	0	0.3333	611.00	NE
MB1872c	NA	Magnesium and cobalt efflux protein CorC	13	0	0	13	0	0.4615	531.00	NE
MB1873c	NA	UPF0053 protein Rv1842c/MT1890	16	0	0	16	0	0.4375	44.43	NE
MB1874c	guaB1	PROBABLE INOSINE-5'-MONOPHOSPHATE DEHYDROGENASE GUAB1(IMP DEHYDROGENASE) (IMPDH) (IMPD)	8	0	0	8	0	1.0000	827.00	NE
MB1875c	gnd1	PROBABLE 6-PHOSPHOGLUCONATE DEHYDROGENASE GND1	37	0	0	37	0	0.7568	581.18	NE
MB1876c	blar	possible sensor-transducer protein blar	15	0	0	15	0	0.6667	403.60	NE
MB1877c	blai	transcriptional repressor blai	4	0	0	4	0	1.0000	99.25	NE
MB1878	NA	Putative esterase	7	0	0	7	0	0.7143	285.20	NE
MB1879	ureA	Urease gamma subunit ureA (Urea amidohydrolase)	2	0	0	2	0	1.0000	599.50	NE
MB1880	ureB	urease beta subunit ureb (urea amidohydrolase)	6	0	0	6	0	0.3333	26.00	NE
MB1881	ureC	Urease alpha subunit ureC (Urea amidohydrolase)	19	0	0	19	0	0.5789	70.64	NE
MB1882	ureF	Urease accessory protein uref	2	0	0	2	0	1.0000	773.00	NE
MB1883	ureG	Urease accessory protein ureG	6	0	0	6	0	0.6667	533.75	NE
MB1884	ureD	Probable urease accessory protein ureD	7	0	0	7	0	0.7143	816.40	NE
MB1885c	ndh	PROBABLE NADH DEHYDROGENASE NDH	20	0	0	20	0	0.5500	174.27	NE
MB1886c	NA	POSSIBLE OXIDOREDUCTASE	15	0	0	15	0	0.7333	296.45	NE
MB1887c	NA	POSSIBLE OXIDOREDUCTASE	5	0	0	5	0	0.8000	165.50	NE
MB1888	modA	PROBABLE MOLYBDATE-BINDING LIPOPROTEIN MODA	6	0	0	6	0	0.8333	89.60	NE
MB1889	modB	probable molybdenum-transport integral membrane protein abc transporter modb	23	0	0	23	0	0.6087	159.36	NE
MB1890	modC	PROBABLE MOLYBDENUM-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MODC	16	0	0	16	0	0.5000	68.50	NE
MB1891	apa	ALANINE AND PROLINE RICH SECRETED PROTEIN APA (FIBRONECTIN ATTACHMENT PROTEIN) (Immunogenic protein MPT32) (Antigen MPT-32) (45-kDa glycoprotein) (45/47 kDa antigen)	16	0	0	16	0	0.5000	122.50	NE
MB1892	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	8	0	0	8	0	0.5000	176.00	NE
MB1893	adhA	Probable alcohol dehydrogenase adhA	15	0	0	15	0	0.6667	412.70	NE
MB1894c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	10	0	0	10	0	0.7000	320.43	NE
MB1895c	NA	conserved protein	10	0	0	10	0	0.8000	191.38	NE
MB1896c	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE	13	0	0	13	0	0.6154	130.88	NE
MB1897	NA	CaiB/BaiF family protein	35	0	0	35	0	0.4571	147.94	NE
MB1898	NA	Acetyl-CoA acetyltransferase	21	0	0	21	0	0.5238	408.91	NE
MB1899	NA	Phosphoenolpyruvate synthase (EC 2.7.9.2)	33	0	0	33	0	0.4848	320.19	NE
MB1900c	NA	Probable reductase	26	0	0	26	0	0.5385	554.50	NE
MB1901c	NA	Protein involved in DNA repair	14	0	0	14	0	0.2857	52.50	NE
MB1902c	NA	DNA-repair	9	0	0	9	0	0.6667	373.50	NE
MB1903c	lldD2	POSSIBLE L-LACTATE DEHYDROGENASE (CYTOCHROME) LLDD2	14	0	0	14	0	0.5000	784.86	NE
MB1904	NA	NTP pyrophosphohydrolases including oxidative damage repair enzymes	11	0	0	11	0	0.8182	878.89	NE
MB1905	NA	link to sulfotransferase activity	12	0	0	12	0	0.8333	353.00	NE
MB1906	NA	probable F420-dependent enzyme	5	0	0	5	0	1.0000	142.80	NE
MB1907	bfrA	PROBABLE BACTERIOFERRITIN BFRA	10	0	0	10	0	0.8000	342.38	NE
MB1908	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN [FIRST PART]	21	0	0	21	0	0.8571	510.83	NE
MB1909	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN [SECOND PART]	13	0	0	13	0	0.5385	170.57	NE
MB1910	glnA3	PROBABLE GLUTAMINE SYNTHETASE GLNA3 (GLUTAMINE SYNTHASE) (GS-I)	27	0	0	27	0	0.4444	98.83	NE
MB1911	NA	Amidohydrolase	20	0	0	20	0	0.6000	415.92	NE
MB1912c	cyp140	Probable cytochrome p450 140 CYP140	16	0	0	16	0	0.7500	416.58	NE
MB1913c	lppE	POSSIBLE CONSERVED LIPOPROTEIN LPPE	8	0	0	8	0	0.8750	401.71	NE
MB1914c	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE	16	0	0	16	0	0.7500	218.17	NE
MB1915c	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.8571	181.67	NE
MB1916c	rpfC	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFC	6	0	0	6	0	0.5000	35.00	NE
MB1917c	NA	chorismate mutase	14	0	0	14	0	0.7143	387.60	NE
MB1918c	fbpB	secreted antigen 85-B fbpB (85B) (antigen 85 complex B) (Mycolyl transferase 85B) (Fibronectin-binding protein B) (Extracellular alpha-antigen)	25	0	0	25	0	0.8400	288.29	NE
MB1919	NA	putative membrane protein	26	0	0	26	0	0.6154	212.62	NE
MB1920c	NA	POSSIBLE TRANSMEMBRANE PROTEIN	25	0	0	25	0	0.5200	316.15	NE
MB1921c	NA	O-methyltransferase	1	0	0	1	0	1.0000	965.00	NE
MB1922c	NA	O-methyltransferase	4	0	0	4	0	0.5000	27.50	NE
MB1923c	NA	HYPOTHETICAL PROTEIN	8	0	0	8	0	0.6250	19.00	NE
MB1924	NA	putative membrane protein	9	0	0	9	0	0.8889	266.62	NE
MB1925	NA	PROBABLE MEMBRANE PROTEIN	8	0	0	8	0	1.0000	570.75	NE
MB1926	NA	CONSERVED HYPOTHETICAL PROTEIN	1	0	0	1	0	1.0000	914.00	NE
MB1927c	NA	putative oxidoreductase, nitronate monooxygenase family	14	0	0	14	0	0.4286	320.00	NE
MB1928	NA	POSSIBLE DEHYDROGENASE [FIRST PART]	4	0	0	4	0	0.2500	7.00	NE
MB1929	NA	POSSIBLE DEHYDROGENASE [SECOND PART]	11	0	0	11	0	0.5455	387.50	NE
MB1931c	NA	O-methyltransferase	25	0	0	25	0	0.6800	248.59	NE
MB1932c	dtd	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	6	0	0	6	0	0.3333	121.00	NE
MB1933	NA	ExtraCellular Mutant; Ecm15p	4	0	0	4	0	0.7500	167.33	NE
MB1934c	lppD	POSSIBLE LIPOPROTEIN LPPD	15	0	0	15	0	0.6667	467.20	NE
MB1935c	lipJ	PROBABLE LIGNIN PEROXIDASE LIPJ	25	0	0	25	0	0.6000	269.07	NE
MB1936	cinA	PROBABLE CINA-LIKE PROTEIN CINA	19	0	0	19	0	0.5789	136.09	NE
MB1937c	nanT	PROBABLE SIALIC ACID-TRANSPORT INTEGRAL MEMBRANE PROTEIN NANT	34	0	0	34	0	0.6471	334.64	NE
MB1938	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	6	0	0	6	0	0.8333	898.00	NE
MB1939	NA	Anti-sigma B factor antagonist RsbV	11	0	0	11	0	0.9091	268.80	NE
MB1940c	aao	probable d-amino acid oxidase aao	19	0	0	19	0	0.6316	234.75	NE
MB1941c	NA	conserved protein	10	0	0	10	0	0.6000	263.83	NE
MB1942c	NA	HYPOTHETICAL PROTEIN	10	0	0	10	0	0.5000	34.00	NE
MB1943c	katG	CATALASE-PEROXIDASE-PEROXYNITRITASE T KATG	39	0	0	39	0	0.7436	242.55	NE
MB1944c	furA	Ferric uptake regulation protein FurA (fur)	11	0	0	11	0	0.5455	701.00	NE
MB1945c	NA	PROBABLE EXPORTED PROTEIN	13	0	0	13	0	0.6154	270.25	NE
MB1946c	lppC	PROBABLE LIPOPROTEIN LPPC	9	0	0	9	0	0.5556	329.60	NE
MB1947c	fadB5	POSSIBLE OXIDOREDUCTASE FADB5	15	0	0	15	0	0.3333	258.20	NE
MB1948	NA	MBL-fold metallo-hydrolase superfamily	11	0	0	11	0	0.7273	234.12	NE
MB1949c	NA	unknown protein	8	0	0	8	0	0.5000	40.00	NE
MB1950	aceA	probable isocitrate lyase aceab [second part] (isocitrase) (isocitratase) (icl)	39	0	0	39	0	0.5128	39.70	NE
MB1951c	PPE34	ppe family protein ppe34	173	31	0	142	0	0.4566	94.75	NE
MB1952c	PPE35b	PPE FAMILY PROTEIN	23	0	9	14	0	0.4783	95.91	NE
MB1953c	PPE35a	PPE FAMILY PROTEIN	47	0	7	40	0	0.3617	437.12	NE
MB1954c	NA	conserved protein	7	2	0	5	0	0.5714	695.75	NE
MB1955	NA	PROBABLE MEMBRANE PROTEIN	13	0	0	13	0	0.5385	137.71	NE
MB1956c	lppF	PROBABLE CONSERVED LIPOPROTEIN LPPF	22	0	0	22	0	0.6818	353.67	NE
MB1957	NA	PROBABLE CONSERVED LIPOPROTEIN	21	0	0	21	0	0.6667	142.14	NE
MB1958	lipD	PROBABLE LIPASE LIPD	35	0	0	35	0	0.6571	170.61	NE
MB1959c	NA	unknown protein	12	0	0	12	0	0.6667	420.25	NE
MB1960	fadD31	PROBABLE ACYL-COA LIGASE FADD31 (ACYL-COA SYNTHETASE) (ACYL-COA SYNTHASE)	39	0	0	39	0	0.5128	248.75	NE
MB1961c	mpt63	immunogenic protein mpt63 (antigen mpt63/mpb63) (16 kda immunoprotective extracellular protein)	9	0	0	9	0	0.5556	154.40	NE
MB1962	NA	CONSERVED HYPOTHETICAL PROTEIN	17	0	0	17	0	0.4118	336.86	NE
MB1963c	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE	19	0	0	19	0	0.5789	69.73	NE
MB1964c	NA	CONSERVED HYPOTHETICAL PROTEIN	9	0	0	9	0	0.4444	171.75	NE
MB1965c	NA	Putative intracellular protease/amidase	6	0	0	6	0	0.5000	70.33	NE
MB1966c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	5	0	0	5	0	0.2000	6.00	NE
MB1967	tpx	PROBABLE THIOL PEROXIDASE TPX	9	0	0	9	0	0.3333	638.33	NE
MB1968c	fadE18	PROBABLE ACYL-COA DEHYDROGENASE FADE18	11	0	0	11	0	0.2727	118.33	NE
MB1969c	fadE17	PROBABLE ACYL-COA DEHYDROGENASE FADE17	12	0	0	12	0	0.5000	84.67	NE
MB1970c	echA13	POSSIBLE ENOYL-COA HYDRATASE ECHA13 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	10	0	0	10	0	0.5000	84.00	NE
MB1971	NA	POSSIBLE MONOOXYGENASE	18	0	0	18	0	0.6667	78.92	NE
MB1972	NA	POSSIBLE OXYGENASE	49	12	0	37	0	0.4082	152.10	NE
MB1973	ephB	PROBABLE EPOXIDE HYDROLASE EPHB (EPOXIDE HYDRATASE)	17	5	0	12	0	0.4706	586.38	NE
MB1974	NA	PROBABLE OXIDOREDUCTASE	8	0	0	8	0	0.5000	132.25	NE
MB1975	ribA1	Probable Riboflavin biosynthesis protein ribA1 (GTP cyclohydrolase II)	9	0	0	9	0	0.4444	246.50	NE
MB1976	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE	4	0	0	4	0	0.2500	15.00	NE
MB1977c	mazf5	possible toxin mazf5	2	0	0	2	0	0.5000	22.00	NE
MB1978c	maze5	possible antitoxin maze5	10	0	0	10	0	0.4000	17.50	NE
MB1979c	NA	conserved protein	8	0	0	8	0	0.5000	375.00	NE
MB1980	NA	13E12 repeat family protein	21	0	0	21	0	0.6190	151.08	NE
MB1981c	lppG	POSSIBLE LIPOPROTEIN	8	0	0	8	0	0.7500	470.67	NE
MB1982	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.8333	377.00	NE
MB1983c	NA	HYPOTHETICAL PROTEIN	17	0	0	17	0	0.4118	98.57	NE
MB1984c	NA	CONSERVED HYPOTHETICAL PROTEIN	18	0	0	18	0	0.5556	236.20	NE
MB1985c	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.8571	207.17	NE
MB1986c	NA	CONSERVED HYPOTHETICAL PROTEIN	6	0	0	6	0	0.3333	42.50	NE
MB1987	vapb14	possible antitoxin vapb14	2	0	0	2	0	1.0000	34.00	NE
MB1988	vapc14	possible toxin vapc14	13	0	0	13	0	0.5385	106.29	NE
MB1989c	NA	HYPOTHETICAL PROTEIN	12	0	0	12	0	0.6667	148.12	NE
MB1988A	NA	Hypothetical protein	5	0	0	5	0	0.8000	33.75	NE
MB1990	higb	possible toxin higb	9	0	0	9	0	0.6667	217.83	NE
MB1991	higa	possible antitoxin higa	8	0	0	8	0	0.6250	290.80	NE
MB1992	secBL	SecB-like chaperone	13	0	0	13	0	0.6154	101.00	NE
MB1993c	NA	HYPOTHETICAL PROTEIN	12	0	0	12	0	0.5833	112.57	NE
MB1994c	pare1	possible toxin pare1	7	0	0	7	0	0.7143	36.00	NE
MB1995c	pard1	possible antitoxin pard1	4	0	0	4	0	0.5000	48.50	NE
MB1996	NA	Helicase, C-terminal	10	0	0	10	0	0.3000	961.67	NE
MB1997c	vapc35	possible toxin vapc35. contains pin domain.	14	0	0	14	0	0.7143	96.20	NE
MB1997A	vapB35	Possible antitoxin VapB35	5	0	0	5	0	0.6000	36.33	NE
MB1998c	mce3r	probable transcriptional repressor (probably tetr-family) mce3r	19	0	0	19	0	0.4737	252.33	NE
MB1999	yrbE3A	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE3A	6	0	0	6	0	1.0000	153.33	NE
MB2000	NA	SAM-dependent methyltransferases	14	0	0	14	0	0.7857	320.27	NE
MB2001c	NA	POSSIBLE CONSERVED PERMEASE	39	0	0	39	0	0.5897	375.35	NE
MB2002c	mpt64	IMMUNOGENIC PROTEIN MPT64 (ANTIGEN MPT64/MPB64)	20	0	0	20	0	0.7000	288.14	NE
MB2003c	nrdF1	RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE (BETA CHAIN) NRDF1 (RIBONUCLEOTIDE REDUCTASE SMALL SUBUNIT) (R2F PROTEIN)	25	0	0	25	0	0.8000	296.25	NE
MB2004c	vapc36	possible toxin vapc36. contains pin domain.	6	0	0	6	0	0.5000	470.67	NE
MB2004A	vapB36	Possible antitoxin VapB36	5	0	0	5	0	0.4000	199.50	NE
MB2005	PE_PGRS35	pe-pgrs family protein pe_pgrs35	34	0	0	34	0	0.5588	739.00	NE
MB2006c	cfp21	PROBABLE CUTINASE PRECURSOR CFP21	13	0	0	13	0	0.8462	341.27	NE
MB2007c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LYSR-FAMILY)	14	0	0	14	0	0.4286	541.00	NE
MB2008	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	9	0	0	9	0	0.6667	189.50	NE
MB2009	NA	POSSIBLE CHITINASE	10	0	0	10	0	0.7000	691.43	NE
MB2010	erm(37)	probable 23s rrna methyltransferase erm(37)	7	0	0	7	0	0.7143	179.40	NE
MB2011c	NA	HYPOTHETICAL PROTEIN	12	0	0	12	0	0.8333	462.10	NE
MB2012c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	6	0	0	6	0	0.0000	0.00	NE
MB2013c	NA	POSSIBLE DEHYDROGENASE (FRAGMENT)	5	0	0	5	0	0.6000	73.33	NE
MB2014c	mazf6	toxin mazf6	6	0	0	6	0	1.0000	275.50	NE
MB2014A	mazE6	Antitoxin MazE6	7	0	0	7	0	0.2857	859.50	NE
MB2015c	ctpG	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE G CTPG	35	0	0	35	0	0.5143	620.22	NE
MB2016c	NA	conserved protein	5	0	0	5	0	0.8000	115.25	NE
MB2017c	cmtr	metal sensor transcriptional regulator cmtr (arsr-smtb family)	8	2	0	6	0	0.3750	583.67	NE
MB2018	NA	Repair of Iron Centers di-iron protein	9	0	0	9	0	0.7778	819.00	NE
MB2019	NA	universal stress protein family protein	13	0	0	13	0	0.4615	217.67	NE
MB2020	ctpF	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE A CTPF	29	0	0	29	0	0.4828	257.29	NE
MB2021c	NA	PEP phosphonomutase and related enzymes	20	0	0	20	0	0.3500	70.00	NE
MB2022c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	27	0	0	27	0	0.5185	276.71	NE
MB2023	NA	unknown protein	36	0	0	36	0	0.6944	234.96	NE
MB2024	NA	Acyl-ACP thioesterase	16	0	4	12	0	0.5625	131.33	NE
MB2025	fabG3	POSSIBLE 20-BETA-HYDROXYSTEROID DEHYDROGENASE FABG3 (Cortisone reductase) ((R)-20-hydroxysteroid dehydrogenase)	10	0	10	0	0	0.1000	32.00	GD
MB2026c	NA	Methyltransferase type 11	14	0	14	0	0	0.2857	30.00	GD
MB2027c	NA	Predicted kinase	25	0	11	14	0	0.2800	348.43	NE
MB2028c	NA	universal stress protein family protein	13	0	0	13	0	0.5385	152.14	NE
MB2029	otsB1	PROBABLE TREHALOSE-6-PHOSPHATE PHOSPHATASE OTSB1 (TREHALOSE-PHOSPHATASE) (TPP)	82	0	47	35	0	0.2195	143.28	GD
MB2030c	fdxA	ferredoxin fdxa	9	0	0	9	0	0.6667	412.83	NE
MB2031c	NA	ATPase, AAA family	29	0	18	11	0	0.2759	103.38	GD
MB2032	vapb15	antitoxin vapb15	5	0	0	5	0	0.6000	1028.33	NE
MB2033	vapc15	toxin vapc15	7	0	0	7	0	0.5714	106.25	NE
MB2034c	NA	Transcriptional regulator, MarR family	6	0	0	6	0	0.8333	77.20	NE
MB2035	NA	Phage envelope protein	11	0	0	11	0	0.8182	414.11	NE
MB2036	NA	transposase	3	0	0	3	0	0.0000	0.00	NE
MB2037	NA	transposase	4	0	0	4	0	0.5000	335.50	NE
MB2038c	NA	HNH endonuclease domain protein	12	0	0	12	0	0.9167	229.91	NE
MB2039	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.5714	160.00	NE
MB2040	NA	transcriptional regulatory protein	12	12	0	0	0	0.0000	0.00	ES
MB2041	vapB45	Putative antitoxin VapB45	14	0	0	14	0	0.6429	431.56	NE
MB2042	vapC45	Putative ribonuclease VapC45 (RNase VapC45) (EC 3.1.-.-) (Toxin VapC45)	7	0	0	7	0	1.0000	402.57	NE
MB2043c	NA	Putative helicase	5	0	0	5	0	0.6000	1998.00	NE
MB2044c	NA	transcriptional regulatory protein	7	0	0	7	0	0.5714	135.00	NE
MB2045c	higB2	Toxin HigB	14	0	0	14	0	0.6429	322.00	NE
MB2046c	NA	HYPOTHETICAL PROTEIN	3	0	0	3	0	1.0000	142.00	NE
MB2047c	NA	HYPOTHETICAL PROTEIN	36	0	26	10	0	0.1111	186.25	GD
MB2048c	NA	HYPOTHETICAL PROTEIN	19	0	0	19	0	0.3684	276.14	NE
MB2049c	NA	Putative helicase	79	0	0	79	0	0.4177	218.48	NE
MB2050c	NA	conserved membrane protein	11	0	0	11	0	0.4545	173.00	NE
MB2051c	NA	universal stress protein family protein	12	0	0	12	0	0.2500	108.33	NE
MB2052c	dost	two component sensor histidine kinase dost	15	0	0	15	0	0.7333	116.27	NE
MB2053c	NA	universal stress protein family protein	13	0	0	13	0	0.4615	203.67	NE
MB2054c	pfkB	6-phosphofructokinase pfkb (phosphohexokinase) (phosphofructokinase)	11	0	0	11	0	0.6364	244.86	NE
MB2055c	NA	CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]	6	0	0	6	0	0.3333	132.00	NE
MB2056c	NA	CONSERVED HYPOTHETICAL PROTEIN [FIRST PART]	30	0	10	20	0	0.4000	154.58	NE
MB2057c	hspX	heat shock protein hspx (alpha-crystallin homolog) (14 kda antigen) (hsp16.3)	8	0	8	0	0	0.2500	27.00	GD
MB2058	acg	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	20	0	9	11	0	0.3500	195.86	NE
MB2059c	NA	intermediary metabolism and respiration	12	0	0	12	0	0.4167	84.80	NE
MB2060	NA	arsr repressor protein	3	0	0	3	0	0.6667	82.00	NE
MB2061	NA	Ligand-binding SRPBCC domain CalC	12	2	0	10	0	0.4167	76.60	NE
MB2062	NA	CONSERVED HYPOTHETICAL PROTEIN	10	10	0	0	0	0.0000	0.00	ES
MB2063c	NA	conserved transmembrane protein	18	3	0	15	0	0.2778	993.00	NE
MB2064c	NA	Probable sugar-transport ATP-binding protein ABC transporter	18	0	0	18	0	0.2778	207.60	NE
MB2065c	NA	Probable sugar-transport integral membrane protein ABC transporter	17	0	0	17	0	0.1765	71.33	NE
MB2066c	NA	Probable sugar-transport integral membrane protein ABC transporter	18	0	0	18	0	0.2778	181.00	NE
MB2067c	NA	Probable sugar-binding lipoprotein	25	0	0	25	0	0.3600	164.44	NE
MB2068c	NA	Nuclear transport factor 2	15	0	0	15	0	0.2667	318.75	NE
MB2069c	pncA	pyrazinamidase/nicotinamidase pnca (pzase)	12	0	0	12	0	0.5833	52.29	NE
MB2070c	NA	putative membrane protein	8	0	0	8	0	0.6250	491.80	NE
MB2071c	lipT	carboxylesterase lipt	29	0	0	29	0	0.4483	208.38	NE
MB2072	lppI	Probable lipoprotein lppI	10	0	0	10	0	0.5000	519.80	NE
MB2073c	NA	Phosphoenolpyruvate synthase (EC 2.7.9.2)	32	0	0	32	0	0.3438	115.55	NE
MB2074c	pks12	polyketide synthase pks12	149	0	77	72	0	0.3826	88.58	GD
MB2075c	NA	conserved hypothetical protein	2	0	0	2	0	0.0000	0.00	NE
MB2076	rbpA	RNAP Holo/RbpA/Fidaxomicin/upstream fork DNA	5	5	0	0	0	0.0000	0.00	ES
MB2077c	ppm1	Polyprenol-monophosphomannose synthase Ppm1	33	15	0	18	0	0.3939	571.54	NE
MB2078c	NA	Exoenzymes regulatory protein AepA in lipid-linked oligosaccharide synthesis cluster	22	0	0	22	0	0.7273	243.75	NE
MB2079c	fxsa	probable transmembrane protein fxsa	5	0	0	5	0	0.8000	92.50	NE
MB2080	NA	Dienelactone hydrolase family protein	17	0	0	17	0	0.8235	591.43	NE
MB2081c	rpsR2	30s ribosomal protein s18 rpsr2	3	0	0	3	0	0.3333	25.00	NE
MB2082c	rpsN2	30s ribosomal protein s14 rpsn2	4	0	0	4	0	0.7500	43.67	NE
MB2083c	rpmG1	50s ribosomal protein l33 rpmg1	4	0	0	4	0	0.7500	261.67	NE
MB2084c	rpmB2	50s ribosomal protein l28 rpmb2	5	0	0	5	0	0.8000	176.75	NE
MB2086	NA	Possible conserved integral membrane protein	4	0	0	4	0	0.2500	31.00	NE
MB2085	NA	Zinc ABC transporter, substrate-binding protein ZnuA	20	0	0	20	0	0.4000	214.50	NE
MB2087c	NA	F420-dependent enzyme Rv2061c	7	0	0	7	0	0.5714	131.50	NE
MB2088c	cobN	cobalamin biosynthesis protein cobn	49	0	26	23	0	0.4082	164.80	GD
MB2089	maze7	antitoxin maze7	3	0	0	3	0	0.0000	0.00	NE
MB2089A	mazF7	Possible toxin MazF7	4	0	0	4	0	0.5000	156.50	NE
MB2090	cobG	precorrin-3b synthase cobg	10	0	0	10	0	0.4000	85.00	NE
MB2091	cobH	precorrin-8x methylmutase cobh (aka precorrin isomerase)	8	0	0	8	0	0.3750	609.67	NE
MB2092	cobI	Probable bifunctional protein, CobI-CobJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase	22	0	0	22	0	0.5909	223.15	NE
MB2093c	NA	SAM-dependent methyltransferase	35	0	0	35	0	0.4571	123.75	NE
MB2094c	blaC	CLASS A BETA-LACTAMASE BLAC	15	0	0	15	0	0.8000	736.25	NE
